#Angular Position. Run #11
#Time ( s )	Angular Position ( rad )
7.8250	0.020
7.8500	0.020
7.8750	0.020
7.9000	0.020
7.9250	0.020
7.9500	0.020
7.9750	0.020
8.0000	0.020
8.0250	0.020
8.0500	0.020
8.0750	0.020
8.1000	0.020
8.1250	0.020
8.1500	0.020
8.1750	0.020
8.2000	0.020
8.2250	0.020
8.2500	0.020
8.2750	0.020
8.3000	0.020
8.3250	0.020
8.3500	0.020
8.3750	0.020
8.4000	0.020
8.4250	0.020
8.4500	0.020
8.4750	0.020
8.5000	0.020
8.5250	0.020
8.5500	0.020
8.5750	0.020
8.6000	0.020
8.6250	0.020
8.6500	0.020
8.6750	0.020
8.7000	0.020
8.7250	0.020
8.7500	0.020
8.7750	0.020
8.8000	0.020
8.8250	0.020
8.8500	0.020
8.8750	0.020
8.9000	0.020
8.9250	0.020
8.9500	0.020
8.9750	0.020
9.0000	0.020
9.0250	0.020
9.0500	0.020
9.0750	0.020
9.1000	0.020
9.1250	0.020
9.1500	0.020
9.1750	0.020
9.2000	0.020
9.2250	0.020
9.2500	0.020
9.2750	0.020
9.3000	0.020
9.3250	0.020
9.3500	0.020
9.3750	0.020
9.4000	0.020
9.4250	0.020
9.4500	0.020
9.4750	0.020
9.5000	0.020
9.5250	0.020
9.5500	0.020
9.5750	0.020
9.6000	0.020
9.6250	0.020
9.6500	0.020
9.6750	0.020
9.7000	0.020
9.7250	0.020
9.7500	0.020
9.7750	0.020
9.8000	0.020
9.8250	0.020
9.8500	0.020
9.8750	0.020
9.9000	0.020
9.9250	0.020
9.9500	0.020
9.9750	0.020
10.0000	0.020
10.0250	0.020
10.0500	0.020
10.0750	0.020
10.1000	0.020
10.1250	0.020
10.1500	0.020
10.1750	0.020
10.2000	0.020
10.2250	0.020
10.2500	0.020
10.2750	0.020
10.3000	0.020
10.3250	0.020
10.3500	0.020
10.3750	0.020
10.4000	0.020
10.4250	0.020
10.4500	0.020
10.4750	0.020
10.5000	0.020
10.5250	0.020
10.5500	0.020
10.5750	0.020
10.6000	0.020
10.6250	0.020
10.6500	0.020
10.6750	0.020
10.7000	0.020
10.7250	0.020
10.7500	0.020
10.7750	0.020
10.8000	0.020
10.8250	0.020
10.8500	0.020
10.8750	0.020
10.9000	0.020
10.9250	0.020
10.9500	0.020
10.9750	0.020
11.0000	0.020
11.0250	0.020
11.0500	0.020
11.0750	0.020
11.1000	0.020
11.1250	0.020
11.1500	0.020
11.1750	0.020
11.2000	0.020
11.2250	0.020
11.2500	0.020
11.2750	0.020
11.3000	0.020
