#Linear Position. Run #13
#Time ( s )	Linear Position ( m )
13.6250	-0.336
13.6500	-0.336
13.6750	-0.336
13.7000	-0.336
13.7250	-0.336
13.7500	-0.336
13.7750	-0.336
13.8000	-0.374
13.8250	-0.411
13.8500	-0.449
13.8750	-0.523
13.9000	-0.636
13.9250	-0.710
13.9500	-0.785
13.9750	-0.897
14.0000	-0.972
14.0250	-1.047
14.0500	-1.122
14.0750	-1.196
14.1000	-1.271
14.1250	-1.346
14.1500	-1.421
14.1750	-1.495
14.2000	-1.570
14.2250	-1.682
14.2500	-1.720
14.2750	-1.794
14.3000	-1.832
14.3250	-1.869
14.3500	-1.869
14.3750	-1.869
14.4000	-1.869
14.4250	-1.907
14.4500	-1.907
14.4750	-1.907
14.5000	-1.907
14.5250	-1.907
14.5500	-1.907
14.5750	-1.907
14.6000	-1.907
14.6250	-1.869
14.6500	-1.869
14.6750	-1.832
14.7000	-1.757
14.7250	-1.682
14.7500	-1.608
14.7750	-1.495
14.8000	-1.383
14.8250	-1.308
14.8500	-1.196
14.8750	-1.122
14.9000	-1.047
14.9250	-0.972
14.9500	-0.897
14.9750	-0.822
15.0000	-0.748
15.0250	-0.673
15.0500	-0.598
15.0750	-0.486
15.1000	-0.449
15.1250	-0.411
15.1500	-0.374
15.1750	-0.374
15.2000	-0.374
15.2250	-0.374
15.2500	-0.374
15.2750	-0.336
15.3000	-0.336
15.3250	-0.336
15.3500	-0.336
15.3750	-0.336
15.4000	-0.336
15.4250	-0.374
15.4500	-0.374
15.4750	-0.449
15.5000	-0.486
15.5250	-0.598
15.5500	-0.673
15.5750	-0.748
15.6000	-0.822
15.6250	-0.935
15.6500	-1.009
15.6750	-1.084
15.7000	-1.196
15.7250	-1.234
15.7500	-1.346
15.7750	-1.383
15.8000	-1.458
15.8250	-1.533
15.8500	-1.645
15.8750	-1.682
15.9000	-1.757
15.9250	-1.832
15.9500	-1.869
15.9750	-1.869
16.0000	-1.869
16.0250	-1.869
16.0500	-1.869
16.0750	-1.907
16.1000	-1.907
16.1250	-1.907
16.1500	-1.907
16.1750	-1.907
16.2000	-1.907
16.2250	-1.869
16.2500	-1.869
16.2750	-1.869
16.3000	-1.832
16.3250	-1.794
16.3500	-1.720
16.3750	-1.645
16.4000	-1.533
16.4250	-1.421
16.4500	-1.346
16.4750	-1.234
16.5000	-1.159
16.5250	-1.084
16.5500	-1.009
16.5750	-0.935
16.6000	-0.860
16.6250	-0.785
16.6500	-0.710
16.6750	-0.636
16.7000	-0.523
16.7250	-0.449
16.7500	-0.411
16.7750	-0.374
16.8000	-0.374
16.8250	-0.374
16.8500	-0.374
16.8750	-0.336
16.9000	-0.336
16.9250	-0.336
16.9500	-0.336
16.9750	-0.336
17.0000	-0.336
17.0250	-0.336
17.0500	-0.374
17.0750	-0.374
17.1000	-0.411
17.1250	-0.486
17.1500	-0.561
17.1750	-0.636
17.2000	-0.710
17.2250	-0.785
17.2500	-0.860
17.2750	-0.935
17.3000	-1.047
17.3250	-1.122
17.3500	-1.196
17.3750	-1.271
17.4000	-1.346
17.4250	-1.421
17.4500	-1.495
17.4750	-1.570
17.5000	-1.645
17.5250	-1.720
17.5500	-1.794
17.5750	-1.832
17.6000	-1.869
17.6250	-1.869
17.6500	-1.869
17.6750	-1.869
17.7000	-1.869
17.7250	-1.869
17.7500	-1.869
17.7750	-1.869
17.8000	-1.869
17.8250	-1.869
17.8500	-1.869
17.8750	-1.869
17.9000	-1.869
17.9250	-1.869
17.9500	-1.832
17.9750	-1.757
18.0000	-1.682
18.0250	-1.608
18.0500	-1.533
18.0750	-1.421
18.1000	-1.308
18.1250	-1.234
18.1500	-1.159
18.1750	-1.084
18.2000	-0.972
18.2250	-0.935
18.2500	-0.860
18.2750	-0.785
18.3000	-0.673
18.3250	-0.598
18.3500	-0.523
18.3750	-0.449
18.4000	-0.374
18.4250	-0.336
18.4500	-0.336
18.4750	-0.336
18.5000	-0.336
18.5250	-0.336
18.5500	-0.336
18.5750	-0.336
18.6000	-0.336
18.6250	-0.336
18.6500	-0.336
18.6750	-0.336
18.7000	-0.336
18.7250	-0.374
18.7500	-0.411
18.7750	-0.486
18.8000	-0.523
18.8250	-0.636
18.8500	-0.710
18.8750	-0.785
18.9000	-0.860
18.9250	-0.972
18.9500	-1.047
18.9750	-1.122
19.0000	-1.196
19.0250	-1.271
19.0500	-1.346
19.0750	-1.421
19.1000	-1.495
19.1250	-1.570
19.1500	-1.682
19.1750	-1.720
19.2000	-1.794
19.2250	-1.832
19.2500	-1.869
19.2750	-1.869
19.3000	-1.869
19.3250	-1.869
19.3500	-1.907
19.3750	-1.907
19.4000	-1.907
19.4250	-1.907
19.4500	-1.907
19.4750	-1.907
19.5000	-1.907
19.5250	-1.907
19.5500	-1.869
19.5750	-1.869
19.6000	-1.794
19.6250	-1.757
19.6500	-1.682
19.6750	-1.608
19.7000	-1.495
19.7250	-1.421
19.7500	-1.346
19.7750	-1.234
19.8000	-1.159
19.8250	-1.047
19.8500	-0.972
19.8750	-0.935
19.9000	-0.822
19.9250	-0.748
19.9500	-0.673
19.9750	-0.598
20.0000	-0.486
20.0250	-0.449
20.0500	-0.411
20.0750	-0.374
20.1000	-0.374
20.1250	-0.374
20.1500	-0.374
20.1750	-0.336
20.2000	-0.336
20.2250	-0.336
20.2500	-0.336
20.2750	-0.336
20.3000	-0.336
20.3250	-0.336
20.3500	-0.374
20.3750	-0.374
20.4000	-0.449
20.4250	-0.486
20.4500	-0.561
20.4750	-0.636
20.5000	-0.710
20.5250	-0.785
20.5500	-0.860
20.5750	-0.972
20.6000	-1.047
20.6250	-1.122
20.6500	-1.234
20.6750	-1.308
20.7000	-1.383
20.7250	-1.458
20.7500	-1.533
20.7750	-1.608
20.8000	-1.682
20.8250	-1.757
20.8500	-1.794
20.8750	-1.832
20.9000	-1.869
20.9250	-1.869
20.9500	-1.907
20.9750	-1.907
21.0000	-1.907
21.0250	-1.907
21.0500	-1.944
21.0750	-1.944
21.1000	-1.944
21.1250	-1.944
21.1500	-1.907
21.1750	-1.907
21.2000	-1.869
21.2250	-1.832
21.2500	-1.794
21.2750	-1.720
21.3000	-1.682
21.3250	-1.570
21.3500	-1.495
21.3750	-1.383
21.4000	-1.308
21.4250	-1.196
21.4500	-1.122
21.4750	-1.047
21.5000	-0.935
21.5250	-0.897
21.5500	-0.822
21.5750	-0.748
21.6000	-0.636
21.6250	-0.561
21.6500	-0.486
21.6750	-0.449
21.7000	-0.374
21.7250	-0.374
21.7500	-0.374
21.7750	-0.336
21.8000	-0.336
21.8250	-0.336
21.8500	-0.336
21.8750	-0.336
21.9000	-0.336
21.9250	-0.336
21.9500	-0.336
21.9750	-0.336
22.0000	-0.374
22.0250	-0.374
22.0500	-0.449
22.0750	-0.486
22.1000	-0.598
22.1250	-0.673
22.1500	-0.748
22.1750	-0.822
22.2000	-0.935
22.2250	-1.009
22.2500	-1.084
22.2750	-1.159
22.3000	-1.234
22.3250	-1.346
22.3500	-1.383
22.3750	-1.458
22.4000	-1.533
22.4250	-1.645
22.4500	-1.682
22.4750	-1.757
22.5000	-1.832
22.5250	-1.832
22.5500	-1.869
22.5750	-1.869
22.6000	-1.869
22.6250	-1.907
22.6500	-1.907
22.6750	-1.907
22.7000	-1.907
22.7250	-1.907
22.7500	-1.907
22.7750	-1.907
22.8000	-1.907
22.8250	-1.907
22.8500	-1.869
22.8750	-1.832
22.9000	-1.794
22.9250	-1.720
22.9500	-1.645
22.9750	-1.570
23.0000	-1.458
23.0250	-1.383
23.0500	-1.271
23.0750	-1.196
23.1000	-1.122
23.1250	-1.047
23.1500	-0.935
23.1750	-0.860
23.2000	-0.822
23.2250	-0.748
23.2500	-0.636
23.2750	-0.523
23.3000	-0.449
23.3250	-0.411
23.3500	-0.336
23.3750	-0.336
23.4000	-0.299
23.4250	-0.299
23.4500	-0.299
23.4750	-0.299
23.5000	-0.299
23.5250	-0.299
23.5500	-0.299
23.5750	-0.299
23.6000	-0.299
23.6250	-0.336
23.6500	-0.374
23.6750	-0.411
23.7000	-0.486
23.7250	-0.561
23.7500	-0.598
23.7750	-0.673
23.8000	-0.748
23.8250	-0.822
23.8500	-0.897
23.8750	-0.972
23.9000	-1.084
23.9250	-1.196
23.9500	-1.271
23.9750	-1.346
24.0000	-1.458
24.0250	-1.533
24.0500	-1.608
24.0750	-1.682
24.1000	-1.720
24.1250	-1.794
24.1500	-1.794
24.1750	-1.832
24.2000	-1.907
24.2250	-1.907
24.2500	-1.944
24.2750	-1.944
24.3000	-1.944
24.3250	-1.944
24.3500	-1.944
24.3750	-1.944
24.4000	-1.944
24.4250	-1.944
24.4500	-1.944
24.4750	-1.907
24.5000	-1.869
24.5250	-1.832
24.5500	-1.794
24.5750	-1.720
24.6000	-1.645
24.6250	-1.570
24.6500	-1.495
24.6750	-1.383
24.7000	-1.308
24.7250	-1.196
24.7500	-1.084
24.7750	-1.009
24.8000	-0.935
24.8250	-0.860
24.8500	-0.785
24.8750	-0.710
24.9000	-0.636
24.9250	-0.561
24.9500	-0.486
24.9750	-0.411
25.0000	-0.374
25.0250	-0.374
25.0500	-0.336
25.0750	-0.336
25.1000	-0.336
25.1250	-0.336
25.1500	-0.299
25.1750	-0.299
25.2000	-0.299
25.2250	-0.299
25.2500	-0.299
25.2750	-0.336
25.3000	-0.336
25.3250	-0.411
25.3500	-0.449
25.3750	-0.523
25.4000	-0.598
25.4250	-0.636
25.4500	-0.748
25.4750	-0.785
25.5000	-0.897
25.5250	-0.972
25.5500	-1.084
25.5750	-1.159
25.6000	-1.234
25.6250	-1.346
25.6500	-1.421
25.6750	-1.495
25.7000	-1.570
25.7250	-1.645
25.7500	-1.682
25.7750	-1.757
25.8000	-1.794
25.8250	-1.832
25.8500	-1.869
25.8750	-1.869
25.9000	-1.869
25.9250	-1.869
25.9500	-1.907
25.9750	-1.907
26.0000	-1.907
26.0250	-1.907
26.0500	-1.907
26.0750	-1.907
26.1000	-1.907
26.1250	-1.869
26.1500	-1.869
26.1750	-1.832
26.2000	-1.794
26.2250	-1.720
26.2500	-1.682
26.2750	-1.570
26.3000	-1.495
26.3250	-1.383
26.3500	-1.271
26.3750	-1.196
26.4000	-1.084
26.4250	-1.009
26.4500	-0.935
26.4750	-0.897
26.5000	-0.822
26.5250	-0.748
26.5500	-0.636
26.5750	-0.561
26.6000	-0.486
26.6250	-0.449
26.6500	-0.374
26.6750	-0.374
26.7000	-0.374
26.7250	-0.374
26.7500	-0.374
26.7750	-0.336
26.8000	-0.336
26.8250	-0.336
26.8500	-0.336
26.8750	-0.336
26.9000	-0.336
26.9250	-0.336
26.9500	-0.374
26.9750	-0.411
27.0000	-0.449
27.0250	-0.486
27.0500	-0.561
27.0750	-0.636
27.1000	-0.748
27.1250	-0.822
27.1500	-0.897
27.1750	-0.972
27.2000	-1.084
27.2250	-1.159
27.2500	-1.234
27.2750	-1.308
27.3000	-1.383
27.3250	-1.458
27.3500	-1.533
27.3750	-1.608
27.4000	-1.682
27.4250	-1.757
27.4500	-1.794
27.4750	-1.832
27.5000	-1.869
27.5250	-1.869
27.5500	-1.869
27.5750	-1.869
27.6000	-1.869
27.6250	-1.869
27.6500	-1.869
27.6750	-1.869
27.7000	-1.869
27.7250	-1.869
27.7500	-1.869
27.7750	-1.869
27.8000	-1.869
27.8250	-1.832
27.8500	-1.794
27.8750	-1.720
27.9000	-1.682
27.9250	-1.608
27.9500	-1.495
27.9750	-1.383
28.0000	-1.308
28.0250	-1.196
28.0500	-1.084
28.0750	-1.009
28.1000	-0.935
28.1250	-0.897
28.1500	-0.822
28.1750	-0.748
28.2000	-0.673
28.2250	-0.598
28.2500	-0.486
28.2750	-0.449
28.3000	-0.374
28.3250	-0.374
28.3500	-0.374
28.3750	-0.374
28.4000	-0.374
28.4250	-0.336
28.4500	-0.336
28.4750	-0.336
28.5000	-0.336
28.5250	-0.336
28.5500	-0.336
28.5750	-0.336
28.6000	-0.374
28.6250	-0.411
28.6500	-0.449
28.6750	-0.486
28.7000	-0.561
28.7250	-0.636
28.7500	-0.710
28.7750	-0.785
28.8000	-0.860
28.8250	-0.972
28.8500	-1.084
28.8750	-1.159
28.9000	-1.234
28.9250	-1.308
28.9500	-1.383
28.9750	-1.458
29.0000	-1.533
29.0250	-1.608
29.0500	-1.682
29.0750	-1.757
29.1000	-1.794
29.1250	-1.832
29.1500	-1.869
29.1750	-1.869
29.2000	-1.869
29.2250	-1.869
29.2500	-1.907
29.2750	-1.907
29.3000	-1.907
29.3250	-1.907
29.3500	-1.907
29.3750	-1.907
29.4000	-1.907
29.4250	-1.907
29.4500	-1.869
29.4750	-1.832
29.5000	-1.794
29.5250	-1.757
29.5500	-1.682
29.5750	-1.570
29.6000	-1.495
29.6250	-1.383
29.6500	-1.308
29.6750	-1.196
29.7000	-1.122
29.7250	-1.047
29.7500	-0.972
29.7750	-0.897
29.8000	-0.822
29.8250	-0.748
29.8500	-0.636
29.8750	-0.561
29.9000	-0.486
29.9250	-0.449
29.9500	-0.374
29.9750	-0.374
30.0000	-0.374
30.0250	-0.336
30.0500	-0.336
30.0750	-0.336
30.1000	-0.336
30.1250	-0.336
30.1500	-0.336
30.1750	-0.336
30.2000	-0.336
30.2250	-0.374
30.2500	-0.374
30.2750	-0.411
30.3000	-0.449
30.3250	-0.523
30.3500	-0.598
30.3750	-0.636
30.4000	-0.710
30.4250	-0.785
30.4500	-0.860
30.4750	-0.972
30.5000	-1.047
30.5250	-1.159
30.5500	-1.234
30.5750	-1.346
30.6000	-1.421
30.6250	-1.495
30.6500	-1.533
30.6750	-1.608
30.7000	-1.682
30.7250	-1.720
30.7500	-1.794
30.7750	-1.832
30.8000	-1.869
30.8250	-1.907
30.8500	-1.907
30.8750	-1.907
30.9000	-1.907
30.9250	-1.944
30.9500	-1.944
30.9750	-1.944
31.0000	-1.944
31.0250	-1.944
31.0500	-1.907
31.0750	-1.907
31.1000	-1.869
31.1250	-1.832
31.1500	-1.794
31.1750	-1.757
31.2000	-1.682
31.2250	-1.608
31.2500	-1.495
31.2750	-1.383
31.3000	-1.308
31.3250	-1.196
31.3500	-1.122
31.3750	-1.009
31.4000	-0.935
31.4250	-0.860
31.4500	-0.785
31.4750	-0.748
31.5000	-0.636
31.5250	-0.561
31.5500	-0.486
31.5750	-0.449
31.6000	-0.411
31.6250	-0.374
31.6500	-0.374
31.6750	-0.374
31.7000	-0.336
31.7250	-0.336
31.7500	-0.336
31.7750	-0.336
31.8000	-0.336
31.8250	-0.336
31.8500	-0.336
31.8750	-0.336
31.9000	-0.374
31.9250	-0.374
31.9500	-0.449
31.9750	-0.523
32.0000	-0.598
32.0250	-0.673
32.0500	-0.748
32.0750	-0.822
32.1000	-0.897
32.1250	-0.972
32.1500	-1.084
32.1750	-1.159
32.2000	-1.234
32.2250	-1.346
32.2500	-1.421
32.2750	-1.495
32.3000	-1.570
32.3250	-1.645
32.3500	-1.682
32.3750	-1.757
32.4000	-1.794
32.4250	-1.832
32.4500	-1.869
32.4750	-1.869
32.5000	-1.869
32.5250	-1.907
32.5500	-1.907
32.5750	-1.907
32.6000	-1.907
32.6250	-1.907
32.6500	-1.907
32.6750	-1.907
32.7000	-1.907
32.7250	-1.869
32.7500	-1.869
32.7750	-1.832
32.8000	-1.794
32.8250	-1.720
32.8500	-1.645
32.8750	-1.533
32.9000	-1.458
32.9250	-1.346
32.9500	-1.271
32.9750	-1.159
33.0000	-1.084
33.0250	-1.009
33.0500	-0.935
33.0750	-0.860
33.1000	-0.785
33.1250	-0.710
33.1500	-0.598
33.1750	-0.523
33.2000	-0.449
33.2250	-0.374
33.2500	-0.374
33.2750	-0.336
33.3000	-0.336
33.3250	-0.336
33.3500	-0.336
33.3750	-0.336
33.4000	-0.336
33.4250	-0.336
33.4500	-0.336
33.4750	-0.336
33.5000	-0.336
33.5250	-0.374
33.5500	-0.374
33.5750	-0.374
33.6000	-0.449
33.6250	-0.523
33.6500	-0.598
33.6750	-0.673
33.7000	-0.785
33.7250	-0.860
33.7500	-0.935
33.7750	-1.047
33.8000	-1.122
33.8250	-1.196
33.8500	-1.271
33.8750	-1.346
33.9000	-1.421
33.9250	-1.533
33.9500	-1.608
33.9750	-1.682
34.0000	-1.757
34.0250	-1.832
34.0500	-1.869
34.0750	-1.869
34.1000	-1.907
34.1250	-1.944
34.1500	-1.944
34.1750	-1.944
34.2000	-1.944
34.2250	-1.944
34.2500	-1.944
34.2750	-1.944
34.3000	-1.944
34.3250	-1.944
34.3500	-1.907
34.3750	-1.907
34.4000	-1.832
34.4250	-1.794
34.4500	-1.757
34.4750	-1.720
34.5000	-1.608
34.5250	-1.533
34.5500	-1.458
34.5750	-1.346
34.6000	-1.234
34.6250	-1.196
34.6500	-1.084
34.6750	-1.009
34.7000	-0.897
34.7250	-0.860
34.7500	-0.748
34.7750	-0.636
34.8000	-0.561
